Updated.gene.symbol	logFC	P.Value
LUC7L2	0.181	0.00328
LUC7L3	0.512	0.000169
LUM	-2.96	4.52e-36
LUNAR1	0.00434	0.808
LURAP1	0.00536	0.928
LURAP1L	-1.5	2.53e-11
LURAP1L-AS1	-0.0293	0.0658
LUZP1	-0.948	1.36e-21
LUZP2	-0.00574	0.789
LUZP4	0.00362	0.29
MTPN///LUZP6	0.211	8e-04
LINC02475	0.00156	0.845
LVRN	0.0421	0.361
LXN	0.188	0.26
LY6D	1.07	0.00112
LY6E	-1.79	3.75e-21
LY6G5B///CSNK2B	-0.0317	0.733
LY6G5C	-0.0206	0.367
LY6G6C	0.991	6e-04
LY6G6E	0.0146	0.19
LY6G6D	0.0082	0.642
LY6H	-0.00307	0.655
LY6K	-1.32	2.44e-07
LY75	-0.0344	0.856
CD302///LY75-CD302	0.49	0.00171
LY86	-0.173	0.319
LY86-AS1	-0.0214	0.416
LY9	0.285	0.01
LY96	-1.17	5.21e-13
LYAR	-0.631	1.49e-09
LYG1	-0.067	0.224
LYG2	-0.0457	0.141
LYL1	0.332	1.95e-05
LYN	-1.17	3.19e-11
LYNX1-SLURP2///LYNX1	1.88	6.76e-05
LYPD1	-0.302	0.0282
LYPD3	1.33	1.46e-08
LYPD4	0.00414	0.479
LYPD5	-0.681	0.00762
LYPD6	-0.17	0.0875
LYPD6B	-0.699	3.23e-05
LYPD8	-0.118	0.0571
LYPLA1	-0.2	0.0244
LYPLA2	0.242	0.00423
LYPLAL1	0.639	1.05e-08
LYRM1	0.463	1.26e-07
LYRM2	0.0606	0.00403
LYRM4	-0.42	6.17e-07
LYRM4-AS1	-0.196	0.000931
ETFRF1	0.727	1.26e-10
LYRM7	0.987	2.51e-21
LYRM9	0.459	0.00053
LYSMD1	-0.105	0.124
LYSMD2	-0.116	0.29
LYSMD3	0.301	4e-06
LYSMD4	0.154	0.134
LYST	-0.15	0.251
LYVE1	2.91	1.42e-30
LYZ	0.368	0.388
LYZL1	-0.01	0.342
LYZL1///LYZL2	0.0134	0.175
LYZL4	-0.000643	0.93
LYZL6	-0.00529	0.855
LZIC	-0.305	0.00465
LZTFL1	0.588	1.29e-06
LZTR1	-0.438	1.06e-07
LZTS1	0.0512	0.569
LZTS1-AS1	-0.00811	0.381
LZTS2	-0.368	0.000405
LZTS3	0.0157	0.884
M1AP	-0.0384	0.308
M6PR	-0.764	2.02e-12
M6PR	-0.59	1.76e-19
CFAP91	0.0323	0.484
MAB21L2	0.467	0.0398
MAB21L3	2.26	9.44e-21
MACC1	2.26	7.64e-29
MACF1	-1.13	1.7e-27
MACROD1	1.14	3.36e-12
MACROD2	0.281	0.186
MACROD2-AS1	0.00375	0.503
MAD1L1	-0.628	1.79e-05
MAD2L1	-1.18	2.83e-08
MAD2L1BP	-0.165	0.066
MAD2L2	-1.2	1.86e-23
MADCAM1	0.107	0.0288
MADD	0.0269	0.596
MAEA	0.0915	0.276
MAEL	-0.0594	0.449
MAF	0.514	0.00427
MAF1	-0.315	5.18e-05
MAFB	-0.841	5.92e-09
MAFF	0.799	5.04e-11
MAFG	0.169	0.0648
MILIP	-0.136	0.0125
MAFK	-0.421	3.36e-06
MAG	-0.00152	0.949
MAGEA1	-0.736	0.0038
MAGEA10	-0.514	0.0229
MAGEA5P///LOC100533997	-1.13	0.000339
MAGEA11	-1	0.000894
MAGEA12	-1.19	0.00129
MAGEA2///MAGEA2B	-0.794	0.00503
MAGEA4	-1.79	2.82e-05
MAGEA6	-2.96	2.62e-07
MAGEA3	-2.97	3.44e-07
MAGEA8	0.00547	0.368
MAGEA9///MAGEA9B	-0.617	0.00983
MAGEB1	-0.0778	0.339
MAGEB18	-0.0131	0.489
MAGEB2	-0.413	0.0587
MAGEB3	-0.014	0.319
MAGEB4	0.0254	0.232
MAGEB6	-0.0313	0.348
MAGEC1	-0.192	0.15
MAGEC2	-0.138	0.182
MAGEC3	0.00456	0.497
MAGED1	-0.761	4.99e-08
MAGED2	-0.141	0.175
MAGEE1	0.134	0.0864
MAGEE2	0.00237	0.774
MAGEF1	-0.13	0.198
MAGEH1	-0.0853	0.476
MAGEL2	-0.0512	0.13
MAGI1	1.63	8.21e-26
MAGI1-IT1	0.0147	0.0301
MAGI2	0.629	6e-06
MAGI2-AS2	0.000641	0.908
MAGI2-AS3	0.528	0.00109
MAGI2-IT1	0.0496	0.0678
MAGI3	1.57	5.56e-22
MAGIX	0.128	0.00844
MAGOH2P	-0.237	0.00063
MAGOHB	-0.873	1.29e-12
MAGOH	-0.636	6.2e-10
MAGT1	-0.215	0.00131
MAJIN	-0.0159	0.511
MAK	0.0174	0.859
MAK16	-0.175	0.0393
MAL	6.45	6.01e-26
MAL2	1.04	1.42e-06
TALAM1	0.328	0.35
MALL	2.1	2.24e-22
MALRD1	0.00101	0.902
MALSU1	-0.183	0.0281
MALT1	0.301	0.00148
MAMDC2	4.34	6.47e-36
MAMDC2-AS1	0.0745	0.0066
MAMDC4	-0.0636	0.277
MAML1	-0.215	1.83e-05
MAML2	0.618	2.56e-05
MAML3	1.93	1.16e-23
MAMLD1	-0.258	0.0156
MAMSTR	0.0412	0.544
MAN1A1	-0.239	0.147
MAN1A2	0.312	0.000126
MAN1B1	-0.512	7.45e-07
MAN1B1-DT	0.0462	0.264
MAN1C1	1.13	4.15e-11
MAN2A1	-0.497	8.8e-08
MAN2A2	0.646	6.36e-11
MAN2B1	-0.426	4.1e-05
MAN2B2	0.392	4.03e-07
MAN2C1	0.241	0.000255
MANBA	-0.46	3.3e-09
MANBAL	0.0287	0.706
MANEA	-0.183	0.139
MANEAL	-0.242	0.0791
MANF	0.135	0.0544
MANSC1	2.23	3.36e-22
MAOA	1.07	2.78e-06
MAOB	2.65	6.83e-25
MAP10	0.00467	0.548
MAP1A	-0.385	0.0371
MAP1B	-0.607	0.00159
MAP1LC3A	0.941	2.29e-11
MAP1LC3B	-0.0568	0.447
MAP1LC3B2	-0.00025	0.981
MAP1LC3C	0.0825	0.204
MAP1S	-0.366	0.000133
MAP2	0.311	0.29
MAP2K1	0.388	3.51e-06
MAP2K2	0.23	0.0101
MAP2K4	0.476	8.88e-08
MAP2K5	0.0651	0.198
MAP2K6	0.691	7.27e-11
MAP2K7	-0.203	0.00541
MAP3K1	1.18	1.39e-25
MAP3K10	0.00697	0.77
MAP3K11	-0.661	1.02e-12
MAP3K12	-0.203	0.00263
MAP3K13	-0.772	5.73e-09
MAP3K14	0.167	0.284
MAP3K14-AS1	0.0031	0.916
MAP3K15	-0.00927	0.761
MAP3K19	0.0212	0.405
MAP3K2	-0.952	2.88e-10
MAP3K3	0.295	5.71e-05
MAP3K4	0.343	2.8e-05
MAP3K5	-0.38	4.95e-05
MAP3K6	0.173	0.243
MAP3K7	-0.536	4.87e-08
MAP3K7CL	-0.0534	0.756
MAP3K8	0.148	0.374
MAP3K9	1.41	1.11e-13
MAP4	-0.26	0.000173
MAP4K1	0.211	0.265
MAP4K2	-0.265	0.007
MAP4K3	-0.138	0.0741
MAP4K4	-0.663	6.59e-07
MAP4K5	-0.189	0.0767
MAP6	0.125	0.00971
MAP6D1	-0.327	0.000485
MAP7	0.61	3.94e-07
MAP7D1	-1.03	8.38e-17
MAP7D2	-0.622	0.00575
MAP7D3	-0.324	0.000956
MAP9	-0.197	0.0895
MAPK1	0.358	0.000319
MAPK10	-0.321	0.0048
MAPK11	-0.205	0.00451
MAPK12	-0.252	0.0549
MAPK13	1.16	4.2e-11
MAPK14	-0.253	0.0406
MAPK15	-0.0108	0.403
MAPK1IP1L	-0.395	2.62e-06
MAPK1IP1L///FCF1	-0.33	5.04e-05
MAPK3	1.01	1.88e-28
MAPK4	0.0141	0.271
MAPK6	-0.749	8.26e-10
MAPK7	0.225	0.000153
MAPK8	-0.13	0.117
MAPK8IP1	0.00386	0.684
MAPK8IP2	-0.0191	0.349
MAPK8IP3	-0.0901	0.0491
MAPK9	0.247	0.00613
MAPKAP1	-0.286	0.00638
MAPKAPK2	-0.881	9.73e-16
MAPKAPK3	0.941	1.47e-15
MAPKAPK5	-0.454	3.14e-10
MAPKAPK5-AS1	-0.104	0.118
MAPKBP1	-0.089	0.378
MAPRE1	-0.747	1.23e-13
MAPRE2	0.249	0.00577
MAPRE3	-0.107	0.00436
MAPT	0.765	7.13e-14
MAPT-AS1	-0.211	0.000363
MTARC1	0.866	4.45e-14
MTARC2	1.29	6.75e-18
MARCHF1	-0.481	0.00245
MARCHF10	-0.00604	0.49
MARCHF11	0.038	0.0573
MARCHF2	0.542	1.11e-05
MARCHF3	0.0319	0.0126
MARCHF4	-0.00204	0.71
MARCHF5	0.687	5e-12
MARCHF6	-0.686	3.86e-10
MARCHF7	0.305	0.00052
MARCHF8	0.204	0.00868
MARCHF9	-0.119	0.0205
MARCKS	-0.568	0.000402
MARCKSL1	-2.11	3.4e-24
MARCO	0.0231	0.887
MARK1	-0.779	1.68e-08
MARK2	0.33	0.000135
MARK3	-0.404	0.000546
MARK4	-0.646	4.2e-10
MARS2	0.294	0.018
MARVELD1	-1.39	9.68e-27
MARVELD2	0.624	2.71e-06
MARVELD3	-0.132	0.224
MAS1	0.00425	0.227
MAS1L	-0.0042	0.501
MASP1	-0.605	0.00675
MASP2	0.0244	0.003
MAST1	-0.00982	0.309
MAST2	-0.305	0.000835
MAST3	0.0187	0.854
MAST4	0.989	3.26e-14
MASTL	-0.807	7.73e-10
MAT1A	-0.0166	0.173
MAT2A	-0.918	4.19e-08
MAT2B	-0.0869	0.247
MATK	-0.0781	0.283
MATN1	0.00219	0.9
MATN1-AS1	0.0713	0.329
MATN3	-0.311	4.75e-05
MATN4	0.0738	0.0606
MATR3	0.445	0.00269
MAU2	0.472	1.37e-13
MAVS	0.488	0.000108
MAX	0.223	0.000147
MAZ	-0.922	3.89e-12
MB	2.66	8.42e-07
CGAS	-1.97	5.87e-21
MB21D2	-1.69	1.62e-31
MBD1	-1.26	1.62e-08
MBD2	0.409	2.32e-07
MBD3	-0.141	0.133
MBD3L1	-0.0285	0.127
MBD3L2	-0.00325	0.691
MBD4	-0.593	4.71e-10
MBD5	-0.0726	0.515
MBD6	-0.215	0.0574
MBIP	-0.386	0.000192
MBL2	-0.000612	0.917
MBLAC1	-0.0189	0.586
MBLAC2	0.959	3.53e-17
MBNL1	-0.578	0.00279
MBNL1-AS1	-0.123	0.368
MBNL2	-0.413	0.00835
MBNL3	1.3	2.06e-14
MBOAT1	0.97	1.61e-11
MBOAT2	1.24	8.82e-11
MBOAT7	-0.51	2.18e-10
MBP	1.23	1.15e-21
MBTD1	0.35	0.000212
MBTPS1	-0.274	1.73e-05
MBTPS2	-0.298	6.32e-05
MC1R	-0.0943	0.0883
MC2R	0.0343	0.0523
MC3R	0.00405	0.374
MC4R	-0.00338	0.623
MC5R	0.00449	0.175
MCAM	-1.26	1.25e-19
MCAT	0.118	0.217
MCC	-0.768	1.51e-06
MCCC1	0.532	1.61e-05
MCCC2	0.249	0.00864
MCEE	0.752	1.53e-13
MCEMP1	-0.241	0.0109
MCF2	0.025	0.26
MCF2L	0.466	0.00566
MCF2L-AS1	0.0689	0.0415
MCF2L2	-0.00808	0.666
MCFD2	0.474	2.53e-05
MCHR1	-0.0082	0.477
MCHR2	0.0476	0.0256
MCHR2-AS1	0.0239	0.196
MCL1	-0.612	0.000816
MCM10	-1.68	1.85e-16
MCM2	-1.35	1.29e-13
MCM3	-0.499	6.48e-06
MCM3AP	-0.0886	0.0219
MCM3AP-AS1	-0.144	0.16
MCM4	-1.24	1.48e-13
MCM5	-0.799	9.92e-09
MCM6	-0.683	1.66e-08
MCM7	-0.823	1.13e-11
MCM8	-0.701	3.6e-07
MCM8-AS1	0.00177	0.782
MCM9	-0.127	0.177
MCMBP	-0.376	1.59e-07
MCMDC2	-0.0122	0.408
MCOLN1	-0.293	0.0148
MCOLN2	-0.113	0.554
MCOLN3	-0.536	0.00143
MCPH1	0.208	0.00363
MCPH1-AS1	0.00289	0.886
MCPH1-AS1	-0.072	0.0348
MCRIP1	-0.497	4.63e-08
MCRIP2///LOC100287175	0.428	1e-04
MCRS1	-0.15	0.0301
MCTP1	-1.33	2.77e-14
MCTP2	-0.404	0.00385
MCTS1	-0.00488	0.975
MCU	-0.235	0.0158
MCUB	-0.968	6.02e-13
MCUR1	0.148	0.0317
MDC1	-0.548	2.85e-08
MDFI	-0.413	0.000653
MDFIC	1.5	1.22e-32
MDGA1	-0.198	0.0226
MDGA2	0.00634	0.78
MDH1	0.453	3.08e-09
MDH1B	-0.00392	0.802
MDH2	1.07	5.55e-19
MDK	-1.55	6.95e-12
MDM1	0.13	0.379
MDM2	-0.335	0.00443
MDM4	0.487	1.37e-06
MDN1	0.134	0.0998
MDS2	0.0379	0.381
ME1	1.15	9.97e-08
ME2	-0.559	0.000193
ME3	0.285	0.00742
MEA1	-0.31	1.72e-05
MEAF6	-0.173	0.00446
MECOM	1.37	2.49e-10
MECP2	0.243	0.0256
MECR	0.253	0.00447
MED1	-0.459	1.39e-07
MED10	-0.807	8.57e-11
MED11	0.351	2.64e-09
MED12	0.158	0.0811
MED12L	0.00126	0.913
MED13	-0.141	0.0305
MED13L	-0.24	0.00322
MED14	-0.425	1.93e-09
MED14OS	0.00587	0.637
MED15	-0.547	4.93e-10
MED15P9	-0.0488	0.366
MED16	0.448	3.15e-06
MED17	-0.381	6.45e-05
MED19	-0.203	0.0184
MED20	-0.537	4.98e-09
MED22	-0.298	0.000389
MED23	0.34	4.78e-07
MED24	0.00363	0.312
MED25	-0.118	0.241
MED26	0.0835	0.317
MED27	-0.481	3.81e-07
MED28	0.523	3.77e-09
MED29	-0.216	0.000698
MED30	-0.724	2.62e-10
MED31	0.396	0.000852
MED4	0.0862	0.332
MED6	-0.289	0.00259
MED7	0.363	1.11e-07
MED8	0.375	2.45e-07
MED9	-0.0704	0.235
MEDAG	-0.316	0.153
MEF2A	-0.497	2.22e-05
BORCS8-MEF2B///MEF2B	0.12	0.00164
MEF2C	0.835	0.000613
MEF2C-AS1	0.00254	0.757
MEF2D	0.103	0.173
MEFV	0.0134	0.431
MEG3	0.328	0.27
MEG9	-0.0148	0.652
MEGF10	-0.958	0.00162
MEGF11	0.0333	0.209
MEGF6	0.481	0.00921
MEGF8	0.0744	0.254
MEGF9	0.685	9.8e-08
MEI1	-0.872	0.000344
MEIG1	-0.0107	0.485
MEIOB	-0.0964	0.161
MEIOC	-0.366	0.000139
MEIS1	2.14	8.68e-22
MEIS2	1.75	1.06e-23
MEIS3	-0.142	0.013
MEIS3P1	0.113	0.379
MELK	-1.26	2.06e-14
MELTF	-1.03	1.21e-06
MEN1	-0.46	9.57e-07
MEOX1	-0.133	0.405
MEOX2	2.12	4.6e-19
MEP1A	0.00924	0.0373
MEP1B	-0.00156	0.856
MEPCE	-0.121	0.109
MEPE	-0.00908	0.586
MERTK	-1.28	3.53e-08
TLNRD1	-0.545	4.65e-09
MESD	-0.369	1.49e-08
MESP1	0.194	2.54e-05
MESP2	-0.0279	0.4
MEST	-1.56	1.82e-14
MET	-2.04	1.41e-21
METAP1	0.388	4.25e-06
METAP1D	0.157	0.0865
METAP2	0.299	0.000175
METRN	-0.422	8.3e-05
METRNL	0.433	0.00202
METTL1	-0.509	1.74e-08
EEF1AKMT2	0.363	4.21e-05
CSKMT	0.0309	0.724
METTL13	-0.604	1.4e-13
METTL14	0.45	4.85e-09
METTL15	0.17	0.0196
METTL17	0.233	0.00111
METTL18	0.4	0.000124
METTL21A	-0.202	0.0647
EEF1AKMT3	-0.097	0.478
METTL21C	0.0527	0.0604
METTL21EP	0.262	0.00176
METTL22	-0.462	6.4e-06
METTL23	-0.246	1.54e-05
METTL25	0.544	3.5e-11
METTL26	-0.54	7.79e-05
METTL2B///METTL2A	-0.268	4.85e-05
METTL2B	0.0464	0.325
METTL3	0.212	0.0164
METTL4	-0.374	1.37e-05
METTL5	-0.402	5.83e-09
METTL6	-0.412	3.41e-05
TMT1A	1.35	1.69e-09
TMT1B	-0.00644	0.924
METTL8	-0.655	2.07e-08
METTL9	0.348	7.62e-08
MEX3A	-0.214	0.00305
MEX3B	-0.122	0.0366
MEX3C	-0.244	0.00248
MEX3D	-1.29	7.98e-11
MFAP1	-0.094	0.0753
MFAP2	-4.06	1.84e-40
MFAP3	-0.34	0.0187
MFAP3L	-0.326	0.134
MFAP4	2.17	6.04e-14
MFAP5	0.829	0.0306
MFF	0.225	0.00877
MFGE8	-0.516	9.97e-05
MFHAS1	-2.14	1.45e-29
MELTF-AS1	-0.237	0.0173
MFN1	-0.356	0.0191
MFN2	-0.448	0.00237
MFNG	0.0627	0.349
MFSD1	0.317	0.000143
MFSD10	-1.06	7.52e-15
MFSD11	-0.107	0.0712
MFSD12	-0.666	4.04e-12
MFSD13A	-0.332	0.00173
MFSD14A	-0.248	0.000803
MFSD14B	-0.0312	0.71
MFSD14CP	-0.258	0.0109
MFSD2A	-0.619	0.000964
FKBP1B///MFSD2B	-0.0923	0.0835
MFSD3	-0.326	0.000308
MFSD4A	1.88	3.94e-08
MFSD4B	0.148	0.101
MFSD5	0.926	2.27e-20
MFSD6	1.31	4.19e-20
MFSD6L	-0.012	0.583
SLC49A3	0.0376	0.188
MFSD8	0.519	1.05e-05
MFSD9	0.245	6.57e-06
MGA	-0.577	9.11e-06
MGAM	-0.312	0.0141
MGAM2	-0.000824	0.897
MGARP	-0.0279	0.292
MGAT1	0.185	0.0168
MGAT2	-0.678	5.1e-10
MGAT3	0.0349	0.7
MGAT4A	0.351	0.0482
MGAT4B	0.213	0.00745
MGAT4C	-0.0863	0.231
MGAT4D	0.00501	0.464
MGAT4EP	-0.0092	0.468
MGAT5	0.21	0.0163
MGAT5B	-0.00324	0.941
MGC10814	0.0122	0.745
MGC12488	0.239	0.0172
MGC12916	-0.158	0.0769
MGC15885	-0.0109	0.26
MGC16025	-0.00535	0.673
MGC16275	0.214	0.00279
LIF-AS2	-0.00363	0.856
MGC24103	0.449	0.0327
RBM28	-0.0275	0.673
MGC27382	0.0126	0.314
MGC2889	0.0083	0.254
MGC32805	0.0249	0.0356
MGC34796	0.0816	0.0804
LINC01667	-0.0234	0.242
MGC40069	0.0639	0.0663
YME1L1///TRDV2///TRAV38-1///TRAV20///TRAJ17///TRAC	-0.112	0.0955
LINC01869	-0.00331	0.959
MGC4859	0.00242	0.785
MGC57346	0.432	1.17e-06
LINC02210	0.46	3.73e-08
MGC70870	-0.00369	0.966
OGA	0.341	6.05e-06
MGLL	2.56	1.87e-31
MGME1	-0.601	7.2e-10
MGMT	0.408	0.00346
MGP	1.04	3.85e-05
MGRN1	-0.0065	0.937
MGST1	1.25	0.00837
MGST2	1.7	5.78e-34
MGST3	0.453	5.65e-07
MIA	0.483	0.00425
RAB4B///MIA-RAB4B	0.224	0.0082
MIA2	0.00113	0.896
MIA2	-0.00287	0.679
MIA3	0.797	7.48e-07
MIAT	-2.12	6.01e-15
MIATNB	-0.0363	0.362
MIB1	-0.77	4.1e-14
MIB2	1.14	5.5e-25
MICA	-0.575	2.51e-12
MICA///MICB	-0.534	1.9e-08
MICAL1	-0.452	0.00109
MICAL2	-2.96	1.02e-29
MICAL3	-0.589	1.95e-05
MICALCL	-1.34	6.93e-11
MICALL1	-0.614	1.87e-05
MICALL2	-0.447	7.75e-05
MICB	-1.42	5.13e-12
MICU1	-0.238	0.00144
MICU2	0.499	2.09e-13
MICU3	0.57	2.35e-07
ZNF514	0.462	7.23e-06
MID1IP1	-0.00859	0.921
MID2	0.689	2.72e-10
MIDN	-0.272	0.0495
MIEF1	-0.537	5.07e-10
MIEF2	0.925	8.67e-22
MIEN1	0.217	0.0109
MIER1	-0.364	0.000177
MIER2	-0.0431	0.386
MIER3	0.632	6.33e-21
MIF	-0.294	0.00151
MIF-AS1	-0.00255	0.814
MIF4GD	0.857	1.52e-21
MIGA1	-0.225	0.0407
MIGA2	0.94	2.99e-22
MIIP	-0.566	5.16e-07
MILR1	-0.109	0.322
RIOX2	0.689	8.05e-15
MINCR	0.0934	0.226
MINK1	-0.114	0.219
MICOS10	0.398	1.12e-08
NBL1///MICOS10-NBL1	-0.019	0.889
MICOS10P1	0.445	0.00693
MINPP1	-1.81	2.06e-40
MIOS	1.04	3.66e-28
MIOX	-0.0157	0.603
MIP	0.00701	0.782
MIPEP	1.06	1.71e-17
MIPEPP3	1.48	9.23e-19
MIPOL1	0.104	0.408
MIR1-1HG	0.466	3.41e-08
MIR100HG	0.91	1.44e-06
HOXB3	-0.0221	0.494
CIT	-0.499	9e-05
FAM89A	-2.77	9.02e-26
MISP3	0.0566	0.244
PVT1	-0.741	1.63e-08
NELFE	-0.278	6.96e-05
MIR124-1HG	0.026	0.138
MIR124-2HG	-0.00952	0.391
MIR1244-1///MIR1244-3///MIR1244-2///MIR1244-4	-0.0246	0.587
DIO3OS	0.00396	0.317
EIF4A2	-0.573	0.000359
SERF2	0.517	2.29e-07
NOP56	-0.68	1.11e-12
TAF1D	-0.326	0.00123
DGCR8	-0.208	0.0189
MIR133A1HG	0.785	1.1e-06
MIR133A1HG	1.65	1.55e-12
MIR142	0.176	0.227
MIR3142HG	-0.552	0.00433
MIR155HG	-0.681	0.0135
DLEU2	-0.164	0.0582
DLEU2///DLEU2L	-0.213	0.0503
MIR17HG	0.00785	0.644
MIR18A///MIR19A///MIR19B1///MIR20A///MIR92A1///MIR17HG	-0.424	0.00119
MIR181A2HG	-0.58	0.000151
ZRANB2///MIR186	-0.00972	0.885
FADS1	-1.82	7.65e-22
REXO1	-0.0918	0.034
MIR194-2HG	0.366	4.6e-09
MIR205HG	-0.547	0.000376
MIR2052HG	-0.0107	0.472
MIR205HG	-0.45	0.0465
VMP1///MIR21	-1.89	1e-28
MIR210HG	1.08	6.37e-09
MIR22HG	-0.44	0.000373
MIR23AHG	-0.987	1e-10
MIR137HG///MIR2682	-0.0209	0.506
LINC-PINT	-0.00171	0.792
MIR29B2CHG	1.31	8.83e-11
MIR302B	0.122	0.334
MIR3150BHG	-0.00926	0.575
MIR3180-2///MIR3180-1///MIR3180-3	0.0287	0.149
PRAC2	-0.0124	0.409
BBC3	-0.0169	0.8
MIR31HG	-2.13	6.35e-13
MIR34AHG	0.0289	0.649
RAD21-AS1	0.00726	0.889
ARF1	-0.257	0.00134
HSP90B1	-0.653	1.47e-09
EEF1G	0.307	9.25e-10
TRAPPC4	0.0615	0.429
UCK2	-1.18	1.28e-20
MIR3663HG	0.000296	0.968
MIR101-1///MIR3671	0.313	0.0176
MIR3681HG///LOC105373430	0.0163	0.00114
MIR3682	-0.423	8.82e-06
MIR3916	-0.071	0.25
STMN1///MIR3917	-0.192	0.000822
UQCC2	-0.35	0.000138
MIR3945HG	-0.251	0.0567
MIR3976HG	0.0286	0.163
MIR503HG	-0.728	4.91e-06
C3orf62	0.2	0.0965
USP4	0.842	2.63e-17
MIR4290HG	-0.000672	0.932
MIR4296	-0.0668	0.311
MIR4300HG	-0.00159	0.904
MIR4307HG	-0.0135	0.39
MIR4313	-0.00478	0.355
AMH	-0.0583	0.0831
MIR4435-2HG	-0.442	1.85e-08
MIR4453HG	0.118	0.00633
ABHD12B	-0.0298	0.711
ESRG	-0.145	0.412
MIR4458HG	-0.111	0.503
LRWD1	-0.343	8.37e-07
MIR4500HG	-0.0145	0.644
GABRE	-0.716	0.00301
DDR1	-0.485	0.00017
SLC35B2	-0.835	1.16e-15
AP5Z1	-0.435	2.15e-07
PURB	-0.532	3.67e-05
PDCD4	1.64	6.64e-32
FZD8	-0.596	9.93e-05
MIR4697///MIR4697HG	0.016	0.834
HAUS4	0.144	0.117
TMEM199	-0.325	1.09e-05
H3-3B	0.674	5.05e-07
PTBP1	-0.629	3.56e-09
UBXN6	0.22	0.00193
MIR4755	0.0978	0.00497
MZT2A	0.288	0.000341
MXD4	-0.225	0.00465
LOC349160	-0.181	0.0211
KRT19P2	-0.0432	0.228
MIR497HG	0.0332	0.32
MIR503HG///MIR503	-0.906	4.49e-07
DDX5	-0.223	3.56e-06
MIR5188	0.438	4.59e-07
UBA7	0.204	0.141
MAB21L1///MIR548F5	1.36	1.13e-14
MIR548XHG	-0.00651	0.56
MIR600HG///STRBP	1.12	5.04e-15
PLEKHM1///PLEKHM1P1	0.7	3.32e-17
NEAT1	-1.34	4.65e-08
USP15	-0.291	0.000238
ST7///ST7-OT3	-0.465	5e-06
MIR622	-0.00374	0.705
NEIL1	0.994	9.37e-17
SRSF2	-0.245	0.000507
DAPK3	-1.33	1.41e-14
MIR646HG	-0.269	0.0342
TMBIM1	0.24	0.0092
SNHG20	0.032	0.491
MIR663AHG	-0.000779	0.929
DKC1	-0.803	4.92e-15
MIR670HG	0.0358	0.185
PHLDB1	-0.504	1.15e-07
INTS11	-0.0883	0.134
ZC3H12A	-1.53	4.05e-15
EBNA1BP2	-0.519	2.84e-08
ELOVL1	0.517	1.16e-05
PYCR2	-0.591	3.29e-10
RIC8A	-0.482	7.32e-10
TMEM179B	-0.343	4.46e-07
H19	2.36	3.95e-08
SYVN1	0.0314	0.731
MCAM	-1.24	8.44e-16
MARS1	-0.408	0.000484
ESRP2	1.11	1.59e-13
SHMT1	2.15	2.84e-35
TMEM94	0.245	0.00131
SLC16A3	-1.33	3.18e-09
PLEKHJ1	0.258	4.88e-05
GPR108	0.328	2.6e-06
MED25	0.115	0.174
RPL28	0.107	0.00286
SLC26A6	-0.742	4.81e-13
APBB3	0.179	0.0294
PFDN6	-0.515	2.54e-13
SNX8	0.203	0.0782
DBNL	0.597	3.18e-10
PILRB///STAG3L5P-PVRIG2P-PILRB	-0.15	0.197
NRBP2	-0.319	0.00515
CPSF1	-0.389	4.65e-06
WASH3P///WASH2P///WASH6P///WASH7P///WASHC1///WASH8P	0.278	0.00242
CASC3	0.0988	0.122
SEMA3B	0.0903	0.271
TRIP6	-0.0236	0.316
TARS2	0.258	0.0038
PER1	-0.506	0.00654
MED24	-0.0821	0.213
QARS1	1.15	2.22e-37
MIR7-3HG	0.00719	0.608
PISD	-0.289	0.000408
PDIA5	-1.15	4.1e-19
RPL10A	-0.247	0.00137
BOP1	-1.3	3.57e-13
NDUFS8	0.0739	0.338
NSMF	-0.387	0.00337
MIR7515HG///LINC01246	-0.0134	0.195
PSME2	-0.61	3.02e-08
IGHG3///IGHG1///IGHM///IGHV4-31	-2.13	8.88e-11
MIR8072///LOC100293704	0.0103	0.739
BCL3	0.178	0.128
MIR9-3HG	-0.341	0.0124
MIR924HG	-0.142	0.0111
NELFA	0.336	1.42e-06
MIR99AHG	1.71	3.5e-16
MIRLET7BHG	-0.145	0.0344
MIRLET7D	-0.615	1.69e-05
LINC02603	-0.0114	0.577
MIS12	-0.226	0.00204
MIS18A	-0.4	0.00224
MIS18BP1	-0.276	0.00653
MISP	-0.836	3.49e-08
MITD1	0.0603	0.416
MITF	0.607	0.000208
MIXL1	0.00585	0.758
MKI67	-0.876	2.29e-09
MKKS	0.417	0.000327
MRTFA	-0.548	4.41e-07
MRTFB	0.443	2.47e-08
MKLN1	0.24	0.000227
MKNK1	-0.474	0.000546
MKNK1-AS1	0.00452	0.233
MKNK2	1.06	5.87e-15
MKRN1	0.429	2.42e-08
MKRN2	0.564	9.99e-16
MKRN3	-0.0418	0.309
MKRN7P	0.000283	0.986
MKS1	-0.0812	0.0282
MKX	-0.151	0.0352
MLANA	0.916	1.78e-10
MLC1	-0.000264	0.95
MLEC	-0.806	3.21e-14
MLF1	-1.65	1.76e-09
MLF2	-0.269	0.00031
MLH1	0.255	0.000317
MLH3	0.227	0.0805
IGKV1D-37///IGKV1-37	-1.62	2.74e-05
MAP3K20-AS1	-0.0337	0.352
MLKL	-0.148	0.141
MLLT1	0.025	0.658
MLLT10	0.318	0.000116
MLLT11	-1.06	0.000113
MLLT3	-0.224	0.0923
