ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
240189_at	0.0648	0.026	-2.2421191	-4.804178	-0.112	ACOXL	acyl-CoA oxidase-like	ACOXL	acyl-CoA oxidase like
201629_s_at	0.0013	0.000331	-3.6497049	-0.830103	-0.387	ACP1	acid phosphatase 1, soluble	ACP1	acid phosphatase 1
202767_at	7.02e-16	2.82e-17	-9.2355723	28.502005	-0.822	ACP2	acid phosphatase 2, lysosomal	ACP2	acid phosphatase 2, lysosomal
204638_at	1.23e-14	5.81e-16	-8.7756578	25.515425	-1.52	ACP5	acid phosphatase 5, tartrate resistant	ACP5	acid phosphatase 5, tartrate resistant
218795_at	4.24e-18	1.29e-19	10.0326901	33.823619	1.5	ACP6	acid phosphatase 6, lysophosphatidic	ACP6	acid phosphatase 6, lysophosphatidic
204393_s_at	5.5e-30	3.3e-32	14.0876223	62.530363	3.81	ACPP	acid phosphatase, prostate	ACP3	acid phosphatase 3
241715_x_at	0.0815	0.034	-2.1343385	-5.034798	-0.117	ACPT	acid phosphatase, testicular	ACP4	acid phosphatase 4
207427_at	0.602	0.42	-0.8074518	-6.962933	-0.00745	ACR	acrosin	ACR	acrosin
230833_at	0.265	0.139	1.4840652	-6.192819	0.038	ACRBP	acrosin binding protein	ACRBP	acrosin binding protein
238825_at	0.00814	0.00251	-3.0593716	-2.709239	-0.335	ACRC	acidic repeat containing	GCNA	germ cell nuclear acidic peptidase
206776_x_at	0.13	0.0589	1.899155	-5.500128	0.0136	ACRV1	acrosomal vesicle protein 1	ACRV1	acrosomal vesicle protein 1
206465_at	0.331	0.184	1.3325431	-6.404235	0.164	ACSBG1	acyl-CoA synthetase bubblegum family member 1	ACSBG1	acyl-CoA synthetase bubblegum family member 1
221716_s_at	0.00103	0.000258	3.7176793	-0.594875	0.0273	ACSBG2	acyl-CoA synthetase bubblegum family member 2	ACSBG2	acyl-CoA synthetase bubblegum family member 2
218844_at	2.97e-07	3.97e-08	5.7017712	7.826572	0.621	ACSF2	acyl-CoA synthetase family member 2	ACSF2	acyl-CoA synthetase family member 2
235823_at	0.828	0.709	-0.3737027	-7.21865	-0.0171	ACSF3	acyl-CoA synthetase family member 3	ACSF3	acyl-CoA synthetase family member 3
207275_s_at	0.000484	0.000113	3.9340468	0.179039	0.592	ACSL1	acyl-CoA synthetase long-chain family member 1	ACSL1	acyl-CoA synthetase long chain family member 1
201660_at	0.000282	6.29e-05	4.0836013	0.736012	0.411	ACSL3	acyl-CoA synthetase long-chain family member 3	ACSL3	acyl-CoA synthetase long chain family member 3
1557418_at	2.6e-19	6.78e-21	-10.4591591	36.734905	-1.46	ACSL4	acyl-CoA synthetase long-chain family member 4	ACSL4	acyl-CoA synthetase long chain family member 4
218322_s_at	0.0871	0.0367	2.102811	-5.100203	0.386	ACSL5	acyl-CoA synthetase long-chain family member 5	ACSL5	acyl-CoA synthetase long chain family member 5
229725_at	0.593	0.411	0.8245754	-6.949002	0.0797	ACSL6	acyl-CoA synthetase long-chain family member 6	ACSL6	acyl-CoA synthetase long chain family member 6
215432_at	0.0236	0.00823	2.6677259	-3.788558	0.0424	ACSM1	acyl-CoA synthetase medium-chain family member 1	ACSM1	acyl-CoA synthetase medium chain family member 1
244723_at	0.792	0.656	-0.4456632	-7.189188	-0.0146	ACSM2A	acyl-CoA synthetase medium-chain family member 2A	ACSM2A	acyl-CoA synthetase medium chain family member 2A
241915_at	0.96	0.924	0.0955225	-7.283901	0.000411	ACSM2B	acyl-CoA synthetase medium-chain family member 2B	ACSM2B	acyl-CoA synthetase medium chain family member 2B
241914_s_at	0.315	0.173	-1.3662095	-6.359191	-0.0156	ACSM2B///ACSM2A	acyl-CoA synthetase medium-chain family member 2B///acyl-CoA synthetase medium-chain family member 2A	ACSM2A///ACSM2B	acyl-CoA synthetase medium chain family member 2A///acyl-CoA synthetase medium chain family member 2B
210377_at	0.00704	0.00213	3.1093107	-2.561866	0.265	ACSM3	acyl-CoA synthetase medium-chain family member 3	ACSM3	acyl-CoA synthetase medium chain family member 3
220061_at	0.00672	0.00203	3.1252524	-2.514362	0.114	ACSM5	acyl-CoA synthetase medium-chain family member 5	ACSM5	acyl-CoA synthetase medium chain family member 5
224882_at	0.239	0.123	1.5496008	-6.094476	0.198	ACSS1	acyl-CoA synthetase short-chain family member 1	ACSS1	acyl-CoA synthetase short chain family member 1
234312_s_at	1.67e-19	4.26e-21	10.5258514	37.193696	0.93	ACSS2	acyl-CoA synthetase short-chain family member 2	ACSS2	acyl-CoA synthetase short chain family member 2
229222_at	1.17e-07	1.48e-08	5.8939288	8.786963	0.661	ACSS3	acyl-CoA synthetase short-chain family member 3	ACSS3	acyl-CoA synthetase short chain family member 3
203872_at	1.03e-05	1.79e-06	4.9143205	4.142944	3.25	ACTA1	actin, alpha 1, skeletal muscle	ACTA1	actin alpha 1, skeletal muscle
243140_at	0.0202	0.00692	2.7276746	-3.63223	0.514	ACTA2	actin, alpha 2, smooth muscle, aorta	ACTA2	actin alpha 2, smooth muscle
1564257_at	0.706	0.542	-0.6114603	-7.101661	-0.00864	ACTA2-AS1	ACTA2 antisense RNA 1	ACTA2-AS1	ACTA2 antisense RNA 1
affx-hsac07/x00351_5_at	0.0225	0.00782	-2.6852912	-3.743089	-0.24	ACTB	actin beta	ACTB	actin beta
217211_at	0.456	0.281	-1.0801431	-6.706641	-0.0941	ACTBP9	actin, beta pseudogene 9	ACTBP9	actin, beta pseudogene 9
205132_at	0.643	0.466	-0.72996	-7.022342	-0.345	ACTC1	actin, alpha, cardiac muscle 1	ACTC1	actin alpha cardiac muscle 1
213214_x_at	0.0544	0.0213	-2.3207686	-4.62906	-0.0879	ACTG1///ACTB	actin gamma 1///actin beta	ACTG1	actin gamma 1
1569368_at	9.42e-05	1.93e-05	4.3723375	1.861056	0.149	ACTG1P17	actin gamma 1 pseudogene 17	ACTG1P17	actin gamma 1 pseudogene 17
208498_s_at	4.01e-19	1.07e-20	10.3936744	36.28531	2.82	ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	actin gamma 1 pseudogene 4///amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)	AMY1A///AMY1B///AMY1C///AMY2A///AMY2B	amylase alpha 1A///amylase alpha 1B///amylase alpha 1C///amylase alpha 2A///amylase alpha 2B
228023_x_at	6.93e-09	7.25e-10	6.4563685	11.725694	0.598	ACTG1P4///RNPC3///AMY2B	actin gamma 1 pseudogene 4///RNA binding region (RNP1, RRM) containing 3///amylase, alpha 2B (pancreatic)	AMY2B///RNPC3	amylase alpha 2B///RNA binding region (RNP1, RRM) containing 3
202274_at	0.111	0.0488	1.9821631	-5.341854	0.494	ACTG2	actin, gamma 2, smooth muscle, enteric	ACTG2	actin gamma 2, smooth muscle
232619_at	0.138	0.0633	1.8667474	-5.560145	0.105	ACTL10	actin like 10	ACTL10	actin like 10
202666_s_at	3.75e-13	2.16e-14	-8.2117472	21.95196	-0.876	ACTL6A	actin like 6A	ACTL6A	actin like 6A
206014_at	0.68	0.509	-0.6611127	-7.070125	-0.009	ACTL6B	actin like 6B	ACTL6B	actin like 6B
220501_at	0.918	0.85	0.1889487	-7.270612	0.00366	ACTL7A	actin like 7A	ACTL7A	actin like 7A
220498_at	0.318	0.175	1.3611561	-6.366023	0.0144	ACTL7B	actin like 7B	ACTL7B	actin like 7B
214957_at	0.366	0.21	-1.2582447	-6.499731	-0.134	ACTL8	actin like 8	ACTL8	actin like 8
243208_x_at	0.712	0.55	-0.5985303	-7.109471	-0.00571	ACTL9	actin like 9	ACTL9	actin like 9
208637_x_at	6.3e-19	1.72e-20	-10.3249256	35.814273	-1.69	ACTN1	actinin alpha 1	ACTN1	actinin alpha 1
203861_s_at	0.0038	0.00107	3.3164856	-1.927364	1.46	ACTN2	actinin alpha 2	ACTN2	actinin alpha 2
206891_at	0.000593	0.000141	3.8771229	-0.028252	0.233	ACTN3	actinin alpha 3 (gene/pseudogene)	ACTN3	actinin alpha 3
200601_at	2.29e-05	4.21e-06	4.7242391	3.31806	0.437	ACTN4	actinin alpha 4	ACTN4	actinin alpha 4
222230_s_at	0.00257	0.000699	3.4409228	-1.528558	0.213	ACTR10	actin-related protein 10 homolog	ACTR10	actin related protein 10
200721_s_at	0.0946	0.0404	-2.0628608	-5.181739	-0.163	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha	ACTR1A	actin related protein 1A
202135_s_at	0.000235	5.17e-05	4.1326757	0.922642	0.272	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta	ACTR1B	actin related protein 1B
1558015_s_at	0.0981	0.0421	2.0445778	-5.218553	0.357	ACTR2	ARP2 actin related protein 2 homolog	ACTR2	actin related protein 2
228603_at	1.88e-05	3.4e-06	4.7721956	3.523711	0.466	ACTR3	ARP3 actin related protein 3 homolog	ACTR3	actin related protein 3
1555487_a_at	0.842	0.73	-0.3456421	-7.228738	-0.0313	ACTR3B	ARP3 actin related protein 3 homolog B	ACTR3B	actin related protein 3B
224425_x_at	0.867	0.77	-0.2933043	-7.245452	-0.00408	ACTR3BP2	ACTR3B pseudogene 2	ACTR3BP2	ACTR3B pseudogene 2
224424_x_at	0.659	0.484	0.7013028	-7.042803	0.0156	ACTR3BP2///ACTR3BP5	ACTR3B pseudogene 2///ACTR3B pseudogene 5	ACTR3BP6///ACTR3BP2	ACTR3B pseudogene 6///ACTR3B pseudogene 2
223874_at	1.87e-05	3.38e-06	4.7736345	3.529908	0.404	ACTR3C	ARP3 actin-related protein 3 homolog C	ACTR3C	actin related protein 3C
222147_s_at	2.28e-07	2.99e-08	-5.7575042	8.102745	-0.589	ACTR5	ARP5 actin-related protein 5 homolog	ACTR5	actin related protein 5
218395_at	0.329	0.183	-1.3366046	-6.39886	-0.0912	ACTR6	ARP6 actin-related protein 6 homolog	ACTR6	actin related protein 6
218658_s_at	0.00198	0.000524	3.5223281	-1.26057	0.265	ACTR8	ARP8 actin-related protein 8 homolog	ACTR8	actin related protein 8
237360_at	0.065	0.0261	2.2410211	-4.806582	0.0254	ACTRT2	actin related protein T2	ACTRT2	actin related protein T2
223665_at	3.5e-05	6.64e-06	-4.6212459	2.882084	-0.379	ACTRT3	actin related protein T3	ACTRT3	actin related protein T3
203935_at	4.33e-22	7.69e-24	-11.4232063	43.44543	-1.16	ACVR1	activin A receptor type 1	ACVR1	activin A receptor type 1
213198_at	0.000278	6.2e-05	4.0875152	0.750827	0.326	ACVR1B	activin A receptor type 1B	ACVR1B	activin A receptor type 1B
1552519_at	1.39e-10	1.14e-11	-7.1846826	15.790618	-1.52	ACVR1C	activin A receptor type 1C	ACVR1C	activin A receptor type 1C
228416_at	7.71e-16	3.11e-17	9.2208602	28.405446	1.57	ACVR2A	activin A receptor type 2A	ACVR2A	activin A receptor type 2A
220028_at	0.0721	0.0294	-2.1933723	-4.909826	-0.214	ACVR2B	activin A receptor type 2B	ACVR2B	activin A receptor type 2B
215590_x_at	0.249	0.129	1.5229614	-6.134952	0.0221	ACVR2B-AS1	ACVR2B antisense RNA 1	ACVR2B-AS1	ACVR2B antisense RNA 1
226950_at	0.137	0.0626	-1.8717735	-5.550902	-0.234	ACVRL1	activin A receptor like type 1	ACVRL1	activin A receptor like type 1
238849_at	0.541	0.358	0.9204787	-6.865615	0.0032	ACY1	aminoacylase 1	ACY1	aminoacylase 1
1554974_at	0.00241	0.00065	3.4616486	-1.460859	0.109	ACY3	aminoacylase 3	ACY3	aminoacylase 3
205260_s_at	0.612	0.431	-0.7884679	-6.978038	-0.0801	ACYP1	acylphosphatase 1	ACYP1	acylphosphatase 1
204639_at	3.97e-18	1.2e-19	-10.0435082	33.896962	-1.63	ADA	adenosine deaminase	ADA	adenosine deaminase
231448_at	0.883	0.794	-0.2616389	-7.254237	-0.00829	ADAD1	adenosine deaminase domain containing 1	ADAD1	adenosine deaminase domain containing 1
236463_at	0.0179	0.00603	2.7739698	-3.509293	0.107	ADAD2	adenosine deaminase domain containing 2	ADAD2	adenosine deaminase domain containing 2
239711_at	2.7e-10	2.32e-11	7.0638159	15.097188	0.397	ADAL	adenosine deaminase like	ADAL	adenosine deaminase like
214895_s_at	1.46e-10	1.2e-11	-7.1755712	15.738095	-1.1	ADAM10	ADAM metallopeptidase domain 10	ADAM10	ADAM metallopeptidase domain 10
239837_at	0.00848	0.00262	3.0450048	-2.751232	0.0891	ADAM11	ADAM metallopeptidase domain 11	ADAM11	ADAM metallopeptidase domain 11
226777_at	1.01e-36	2.08e-39	-16.365457	78.959686	-4.86	ADAM12	ADAM metallopeptidase domain 12	ADAM12	ADAM metallopeptidase domain 12
217007_s_at	0.431	0.26	1.1295825	-6.652326	0.156	ADAM15	ADAM metallopeptidase domain 15	ADAM15	ADAM metallopeptidase domain 15
205746_s_at	7.28e-16	2.93e-17	-9.2299096	28.464832	-1.3	ADAM17	ADAM metallopeptidase domain 17	ADAM17	ADAM metallopeptidase domain 17
207597_at	0.554	0.371	0.8966351	-6.887197	0.00772	ADAM18	ADAM metallopeptidase domain 18	ADAM18	ADAM metallopeptidase domain 18
209765_at	0.000139	2.93e-05	-4.2720799	1.46308	-0.926	ADAM19	ADAM metallopeptidase domain 19	ADAM19	ADAM metallopeptidase domain 19
207664_at	0.875	0.782	0.2769992	-7.250101	0.00234	ADAM2	ADAM metallopeptidase domain 2	ADAM2	ADAM metallopeptidase domain 2
207423_s_at	0.0546	0.0213	2.3194467	-4.632051	0.0207	ADAM20	ADAM metallopeptidase domain 20	ADAM20	ADAM metallopeptidase domain 20
1552579_a_at	0.572	0.389	0.8630557	-6.916637	0.017	ADAM21	ADAM metallopeptidase domain 21	ADAM21	ADAM metallopeptidase domain 21
213411_at	0.827	0.708	0.3754048	-7.218013	0.0227	ADAM22	ADAM metallopeptidase domain 22	ADAM22	ADAM metallopeptidase domain 22
206046_at	0.000159	3.41e-05	-4.235034	1.317986	-0.936	ADAM23	ADAM metallopeptidase domain 23	ADAM23	ADAM metallopeptidase domain 23
205997_at	0.247	0.128	-1.5299263	-6.124436	-0.378	ADAM28	ADAM metallopeptidase domain 28	ADAM28	ADAM metallopeptidase domain 28
243520_x_at	0.665	0.491	-0.6898903	-7.050725	-0.0128	ADAM30	ADAM metallopeptidase domain 30	ADAM30	ADAM metallopeptidase domain 30
1552266_at	0.636	0.458	-0.7437541	-7.012203	-0.0212	ADAM32	ADAM metallopeptidase domain 32	ADAM32	ADAM metallopeptidase domain 32
232570_s_at	1.59e-07	2.04e-08	5.831408	8.471965	0.594	ADAM33	ADAM metallopeptidase domain 33	ADAM33	ADAM metallopeptidase domain 33
216276_s_at	0.767	0.622	-0.4939228	-7.166537	-0.02	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
217237_at	0.913	0.842	-0.1996427	-7.268534	-0.00589	ADAM3B	ADAM metallopeptidase domain 3B (pseudogene)	ADAM3B	ADAM metallopeptidase domain 3B (pseudogene)
216998_s_at	0.809	0.681	0.4110999	-7.203984	0.00652	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)	ADAM5	ADAM metallopeptidase domain 5 (pseudogene)
237909_at	0.357	0.203	-1.2765058	-6.47676	-0.0102	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)
211238_at	0.783	0.643	0.463717	-7.180986	0.00351	ADAM7	ADAM metallopeptidase domain 7	ADAM7	ADAM metallopeptidase domain 7
205180_s_at	7.72e-17	2.76e-18	-9.5820389	30.794093	-1.51	ADAM8	ADAM metallopeptidase domain 8	ADAM8	ADAM metallopeptidase domain 8
1555326_a_at	3.19e-05	6.01e-06	-4.6438165	2.976959	-0.886	ADAM9	ADAM metallopeptidase domain 9	ADAM9	ADAM metallopeptidase domain 9
206134_at	2.65e-14	1.31e-15	-8.6500401	24.711766	-3.02	ADAMDEC1	ADAM like decysin 1	ADAMDEC1	ADAM like decysin 1
222486_s_at	0.185	0.0895	-1.7060641	-5.842925	-0.362	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1
230341_x_at	0.0786	0.0326	2.1516233	-4.998544	0.142	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10
226997_at	1.75e-18	5.06e-20	-10.1686421	34.747302	-2.49	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12
220208_at	0.0977	0.0419	-2.0465039	-5.21469	-0.0888	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
230167_at	0.00378	0.00107	-3.3182159	-1.92191	-0.215	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
229004_at	2.95e-05	5.51e-06	-4.6637723	3.061155	-0.92	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15
238125_at	0.516	0.335	-0.9660834	-6.822773	-0.035	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16
1552727_s_at	0.0851	0.0357	-2.11369	-5.077739	-0.202	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17
230040_at	0.142	0.0654	-1.8521653	-5.586824	-0.169	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18
1553179_at	0.856	0.751	0.3179771	-7.237914	0.00164	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
226311_at	1.38e-46	5.79e-50	-19.7856273	103.023714	-5.14	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2
220717_at	0.135	0.0616	-1.8792732	-5.537066	-0.0531	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20
214913_at	0.00408	0.00116	-3.2932529	-2.000359	-0.368	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3
1555380_at	0.884	0.797	0.2576815	-7.255264	0.00307	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
219935_at	0.557	0.373	0.8923098	-6.891052	0.185	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5
237411_at	7.97e-06	1.35e-06	-4.9750405	4.411898	-0.807	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6
220705_s_at	0.525	0.343	-0.9500579	-6.838062	-0.0546	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
235649_at	0.000604	0.000144	3.8718844	-0.047197	0.0628	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8
226814_at	6.55e-05	1.3e-05	-4.4654437	2.237519	-0.75	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
233928_at	0.6	0.418	0.8114898	-6.959674	0.00275	ADAMTS9-AS1	ADAMTS9 antisense RNA 1	ADAMTS9///ADAMTS9-AS1	ADAM metallopeptidase with thrombospondin type 1 motif 9///ADAMTS9 antisense RNA 1
1556364_at	1.37e-14	6.52e-16	8.7579635	25.401897	0.875	ADAMTS9-AS2	ADAMTS9 antisense RNA 2	ADAMTS9-AS2	ADAMTS9 antisense RNA 2
229585_at	0.00631	0.00189	3.1465382	-2.45059	0.174	ADAMTSL1	ADAMTS like 1	ADAMTSL1	ADAMTS like 1
206629_at	0.799	0.666	-0.4321685	-7.195107	-0.0056	ADAMTSL2	ADAMTS like 2	ADAMTSL2	ADAMTS like 2
213974_at	0.109	0.0479	1.9900204	-5.326535	0.163	ADAMTSL3	ADAMTS like 3	ADAMTSL3	ADAMTS like 3
226071_at	3.24e-05	6.1e-06	4.6403687	2.962442	0.743	ADAMTSL4	ADAMTS like 4	ADAMTSL4	ADAMTS like 4
242200_at	0.21	0.104	1.6307215	-5.966999	0.0272	ADAMTSL5	ADAMTS like 5	ADAMTSL5	ADAMTS like 5
90265_at	0.575	0.393	0.856804	-6.921995	0.0897	ADAP1	ArfGAP with dual PH domains 1	ADAP1	ArfGAP with dual PH domains 1
219358_s_at	1.35e-11	9.7e-13	-7.5974294	18.211007	-1.11	ADAP2	ArfGAP with dual PH domains 2	ADAP2	ArfGAP with dual PH domains 2
201786_s_at	4.35e-27	4.09e-29	-13.1098398	55.473537	-0.956	ADAR	adenosine deaminase, RNA specific	ADAR	adenosine deaminase RNA specific
203865_s_at	0.355	0.201	-1.2821097	-6.469645	-0.213	ADARB1	adenosine deaminase, RNA specific B1	ADARB1	adenosine deaminase RNA specific B1
220648_at	0.000214	4.69e-05	4.1570732	1.01613	0.124	ADARB2	adenosine deaminase, RNA specific B2 (inactive)	ADARB2	adenosine deaminase RNA specific B2 (inactive)
1561127_at	0.462	0.286	1.0685434	-6.719037	0.0137	ADARB2-AS1	ADARB2 antisense RNA 1	ADARB2-AS1	ADARB2 antisense RNA 1
219384_s_at	5.08e-12	3.41e-13	-7.7687431	19.238278	-0.772	ADAT1	adenosine deaminase, tRNA specific 1	ADAT1	adenosine deaminase tRNA specific 1
227213_at	0.0914	0.0388	-2.0796629	-5.14763	-0.227	ADAT2	adenosine deaminase, tRNA specific 2	ADAT2	adenosine deaminase tRNA specific 2
1553968_a_at	0.599	0.417	-0.8139264	-6.9577	-0.0472	ADAT3	adenosine deaminase, tRNA specific 3	ADAT3	adenosine deaminase tRNA specific 3
230634_x_at	0.0577	0.0227	-2.2947183	-4.687698	-0.252	ADAT3///SCAMP4	adenosine deaminase, tRNA specific 3///secretory carrier membrane protein 4	SCAMP4///ADAT3	secretory carrier membrane protein 4///adenosine deaminase tRNA specific 3
227482_at	1.4e-06	2.08e-07	5.3686869	6.217667	0.412	ADCK1	aarF domain containing kinase 1	ADCK1	aarF domain containing kinase 1
221893_s_at	1.03e-07	1.28e-08	5.9214026	8.926145	0.677	ADCK2	aarF domain containing kinase 2	ADCK2	aarF domain containing kinase 2
228524_at	0.00152	0.000394	-3.602135	-0.992446	-0.335	ADCK5	aarF domain containing kinase 5	ADCK5	aarF domain containing kinase 5
215348_at	0.00246	0.000664	3.4553351	-1.48152	0.0794	ADCY1	adenylate cyclase 1	ADCY1	adenylate cyclase 1
217305_s_at	0.541	0.358	-0.9216097	-6.864578	-0.044	ADCY10	adenylate cyclase 10, soluble	ADCY10	adenylate cyclase 10
236832_at	0.337	0.188	1.3195927	-6.421268	0.116	ADCY10P1	adenylate cyclase 10, soluble pseudogene 1	ADCY10P1	ADCY10 pseudogene 1
213217_at	0.000337	7.65e-05	4.034362	0.550668	0.673	ADCY2	adenylate cyclase 2	ADCY2	adenylate cyclase 2
209321_s_at	5.45e-23	8.56e-25	-11.7311418	45.619399	-1	ADCY3	adenylate cyclase 3	ADCY3	adenylate cyclase 3
230800_at	0.000677	0.000163	3.8391907	-0.16493	0.507	ADCY4	adenylate cyclase 4	ADCY4	adenylate cyclase 4
