Updated.gene.symbol	logFC	P.Value
PAQR4	-0.05937679	0.741
PARD3	0.66305342	0.00407
PARD6A	1.24136643	1.29e-06
PARD6B	0.2391245	0.399
PARG	0.17771004	0.412
PARK2	1.6671246	4.29e-06
PARK7	0.23063992	0.0888
PARM1	1.09823553	1.32e-05
PARN	-0.19097974	0.0599
PARP1	-0.25489138	0.136
PARP2	-0.28073651	0.217
PARP3	0.00831278	0.958
PARP4	-0.60384962	0.0244
PART1	1.10865603	0.0062
PARVA	0.62652473	0.000524
PARVB	0.76380852	0.000187
PASK	-0.26587897	0.355
PATJ	0.18735865	0.526
PATZ1	0.83620685	6.55e-05
PAWR	-1.56248148	1.86e-05
PAX1	1.20459463	0.0013
PAX2	0.96033159	1.36e-06
PAX3	0.81318919	4.56e-05
PAX4	0.72539914	0.0405
PAX5	0.55700653	0.00461
PAX6	0.56415191	0.00542
PAX7	0.2994621	0.0383
PAX8	0.90635176	0.000769
PAX9	0.62880152	0.000415
PAXIP1	0.3430441	0.00982
PBX1	1.64352692	9.05e-11
PBX2	-0.07911047	0.717
PBX3	0.05324378	0.727
PBXIP1	0.85109716	1.01e-06
PC	-0.51909716	0.0108
PCBD1	0.84636815	1.33e-06
PCBP1	0.35348828	0.0481
PCBP2	0.74094578	4.71e-06
PCBP3	0.54958401	0.000476
PCBP4	0.60505262	0.000559
PCCA	1.29991918	1.21e-05
PCCB	-0.17469227	0.301
PCDH1	0.10311202	0.399
PCDH11Y///PCDH11X	1.31749156	2.59e-05
PCDH17	-0.62651977	0.0208
PCDH7	-1.56569485	9.55e-07
PCDH8	0.61907301	0.134
PCDH9	2.34779191	1.64e-08
PCDHA12	0.99769455	0.000326
PCDHA13	0.35371812	0.111
PCDHA2///PCDHA3	0.59162954	1.68e-05
PCDHA9	0.34796577	0.111
PCDHB11	0.83513921	0.0113
PCDHB17P	0.4395931	0.248
PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3	0.05738266	0.69
PCDHGA12	-0.02239655	0.922
PCDHGA8	0.74987322	0.103
PCDHGB5///PCDHGB4	0.46627829	0.134
PCDHGB7	1.04147308	4.19e-06
PCF11	0.66086001	2.33e-05
PCGF1	0.18267007	0.465
PCGF2	0.26858942	0.0351
PCGF3	-0.81658918	0.00133
PCK1	2.19699819	4.24e-05
PCK2	-1.17039687	0.000558
PCLO	1.22481801	9.03e-05
PCM1	0.81421994	0.000123
PCMT1	-1.34686753	4.5e-08
PCMTD2	0.93198661	0.000299
PCNA	-1.56024157	1.39e-09
PCNT	1.51380555	6.65e-06
PCNX1	0.27513961	0.286
PCNX2	0.00032226	0.998
PCNX4	0.22348419	0.384
PCOLCE	0.19449501	0.29
PCP4	1.59419598	1.69e-06
PCSK1	-0.59576677	0.0494
PCSK2	0.74164213	0.00924
PCSK5	0.30401836	0.314
PCSK7	-0.74183986	0.00335
PCYT1A	-1.3159736	3.13e-09
PCYT1B	0.56192829	0.0599
PCYT2	0.48477299	0.0365
PDAP1	0.28728212	0.0136
PDC	1.00736907	0.00203
PDCD1	0.70495189	0.00853
PDCD10	-1.56929051	3.29e-11
PDCD11	-0.95405403	5.22e-06
PDCD2	0.63420876	0.00422
PDCD6	-1.19472016	1.16e-07
PDCL	-0.50225387	0.072
PDE10A	0.8559462	0.00338
PDE12	0.15342831	0.68
PDE1A	1.36311591	2.31e-05
PDE1B	0.43834169	0.0373
PDE1C	0.91623659	0.000625
PDE2A	0.70485104	6.7e-07
PDE3A	1.15251557	1.79e-05
PDE3B	0.9391489	0.0104
PDE4A	0.85277735	0.000918
PDE4B	0.61922479	0.14
PDE4D	1.60692195	8.38e-07
PDE4DIP	3.1720038	1.26e-05
PDE5A	0.99066803	0.000251
PDE6A	0.951775	0.0106
PDE6B	1.16612435	0.000531
PDE6C	0.35899391	0.0736
PDE6D	-0.14924741	0.187
PDE6G	0.2563772	0.083
PDE6H	-0.15781646	0.593
PDE8A	-0.2261832	0.16
PDE8B	1.91259238	1.08e-06
PDE9A	0.96244942	0.000117
PDGFA	0.73225002	0.000742
PDGFB	0.26261028	0.383
PDGFRA	1.39730285	0.000818
PDGFRB	0.19843954	0.4
PDGFRL	2.33478233	2.82e-08
PDHA1	0.82976814	9.26e-07
PDHA2	0.71721397	0.00681
PDHB	0.91178306	7.09e-08
PDHX	0.74236476	7.82e-06
PDIA2	1.26384261	1.2e-05
PDIA3	-0.88261834	1.28e-05
PDIA4	-0.4419628	0.0427
PDIA6	0.96109807	0.00186
PDK1	-0.35579519	0.261
PDK2	1.1128209	2.45e-07
PDK3	-0.90003413	0.0024
PDK4	2.65150386	7.3e-07
PDLIM1	-0.75087378	1.08e-05
PDLIM3	2.65636371	1.45e-05
PDLIM4	-1.16719108	0.000102
PDLIM5	2.97815298	1.06e-07
PDLIM7	-0.61194516	0.000772
PDPN	-1.94304207	1.18e-09
PDS5A	-0.4537994	0.00218
PDS5B	-0.09953548	0.476
PDX1	0.74559206	0.0222
PDXK	-1.16356803	5.32e-05
PDYN	0.56119892	0.0194
PDZD2	0.67991976	0.01
PDZK1IP1	-1.99467726	3.42e-05
PDZK1P1///PDZK1	0.6459983	0.178
PDZRN3	2.07605299	1.02e-07
PEA15	-0.56706217	4.13e-05
PEBP1	0.92354241	8.04e-10
PECAM1	0.65201374	0.00751
PEG10	1.28825703	0.00135
PEG3	1.66768691	0.000215
PELP1	0.34024044	0.178
PEMT	0.13376712	0.547
PENK	1.23531377	0.000351
PEPD	-0.46377763	0.0359
PER2	0.50911198	0.0182
PES1	-0.903207	5.08e-12
PEX1	0.73568651	4.84e-08
PEX10	-0.07278411	0.476
PEX11A	0.2829728	0.0877
PEX11B	-0.10259269	0.336
PEX12	0.46793617	0.207
PEX13	0.11399411	0.622
PEX14	-0.35177956	0.0539
PEX19	0.02262771	0.878
PEX2	-0.38053981	0.0742
PEX3	0.16340593	0.23
PEX5	0.22371082	0.298
PEX6	0.23825023	0.0758
PEX7	0.52744696	0.0661
PF4	0.68066967	0.0369
PF4V1	0.53365941	0.218
PFAS	-0.48364195	0.155
PFDN1	0.27224127	0.0183
PFDN4	0.12045548	0.34
PFDN5	0.32906554	0.0115
PFKFB1	2.17455916	6.05e-08
PFKFB2	0.92079553	0.00208
PFKFB3	0.61451388	0.00902
PFKFB4	-0.53794687	0.0172
PFKL	-0.28386605	0.0821
PFKM	2.11505438	4.82e-08
PFKP	-1.50482968	8.36e-05
PFN1	-1.6907688	1.85e-10
PFN2	-0.28641062	0.398
PGA4///PGA3///PGA5	0.20072509	0.35
PGAM1	-1.27747681	2.65e-10
PGAM2	4.40220026	7.54e-09
PGAP1	0.04276457	0.801
PGAP2	-0.36229137	0.05
PGC	0.51611401	0.0383
PGD	-0.20020624	0.521
PGF	-0.18347104	0.233
PGGT1B	0.6915149	0.0189
PGK1	-0.58503171	0.0244
PGLYRP1	0.35537394	0.0347
PGM1	1.52369314	1.83e-05
PGM3	-0.78756314	0.000412
PGM5	1.00338419	0.000154
PGR	1.2526053	0.000871
PGRMC1	-0.39535242	0.00691
PGRMC2	-0.13539399	0.374
PHACTR1	0.989103	0.000213
PHACTR2	0.33973819	0.322
PHACTR4	-0.39583876	0.151
PHB	0.50183441	0.00236
PHB2	-0.04713264	0.747
PHC2	-0.43096711	0.0046
PHEX	-0.09716441	0.735
PHF1	0.56627453	3.88e-05
PHF14	0.54345227	0.163
PHF2	0.41335866	0.00276
PHF20	-0.32665963	0.179
PHF21A	0.58424431	0.0011
PHF24	0.33000509	0.174
PHF3	0.16666311	0.332
PHF8	-0.07937363	0.724
PHGDH	0.63915293	7.42e-05
PHIP	0.73120406	0.00782
PHKA1	1.01620831	0.000127
PHKA2	0.4446847	0.0157
PHKB	0.98075169	1.51e-06
PHKG1	2.1079114	1.9e-09
PHKG2	-0.58151176	0.0215
PHLDA1	-1.31832196	0.000668
PHLDA2	-2.35446221	3.22e-10
PHLPP1	0.33261982	0.0849
PHLPP2	-0.16683118	0.439
PHOSPHO2-KLHL23///KLHL23	1.4277543	0.000569
PHOX2B	1.17634418	0.000236
PHTF1	0.05680142	0.849
PHTF2	1.50759438	6.22e-05
PHYH	3.01715888	1.24e-09
PHYHIP	1.51204701	6.85e-08
PI15	0.58065933	0.000758
PI3	-3.48643465	5.39e-10
PI4K2A	-0.34156901	0.194
PI4KAP1///PI4KAP2///PI4KA	0.1846801	0.188
PI4KB	-0.41214401	0.0394
PIAS1	0.48794046	0.002
PIAS2	0.69679718	0.000134
PIAS3	-0.59927822	0.00876
PIAS4	0.7760739	0.00222
PIBF1	0.01575226	0.925
PICALM	-0.69699191	8.21e-07
PICK1	0.15221244	0.217
PIEZO1	-0.75843029	4.66e-05
PIGA	-0.54554366	0.000807
PIGB	0.10930448	0.385
PIGC	-0.08145511	0.466
PIGCP1	0.20814604	0.0958
PIGF	0.07472359	0.45
PIGH	0.33493911	0.0533
PIGK	0.83861986	0.0531
PIGL	0.28122778	0.236
PIGO	0.22890976	0.252
PIGQ	0.68930908	0.000345
PIGR	0.97896568	1.08e-05
PIK3C2A	-0.05239586	0.76
PIK3C2B	0.4873656	0.00648
PIK3C2G	0.59336573	0.0571
PIK3C3	-0.11676794	0.451
PIK3CA	-0.22689548	0.136
PIK3CB	0.41747177	0.00627
PIK3CD	0.56959164	0.0645
PIK3CG	0.12291334	0.661
PIK3IP1	0.43499858	0.00287
PIK3R1	0.95857096	1.31e-06
PIK3R2	0.40241483	0.0141
PIK3R3	0.70252172	6.49e-05
PIK3R4	-0.53103763	0.0204
PIKFYVE	-0.16335081	0.171
PIM1	-0.47114418	0.0537
PIM2	-0.52458128	0.174
PIN1	-0.05453859	0.611
PIN1P1	0.80707287	0.000854
PIN4	1.00004546	0.0019
PINK1	1.03520662	3.98e-06
PINK1-AS	0.70939652	0.000191
PINLYP	0.37348488	0.12
PIP	3.07164939	0.000597
PIP4K2A	0.72073055	0.0171
PIP4K2B	0.59456911	1.08e-05
PIP5K1A	0.0794654	0.468
PIP5K1B	1.55272206	8.76e-05
PIP5K1C	0.30286634	0.0733
PIR	-0.91669803	0.0291
PIR-FIGF///FIGF	1.51457968	0.000103
PITPNA	0.67133448	0.012
PITPNB	-0.76040604	2.23e-07
PITPNM1	0.04172749	0.748
PITRM1	-0.01520858	0.934
PITX1	0.26398848	0.418
PITX2	1.60566433	0.000167
PITX3	0.69942686	0.000332
PIWIL1	0.53040361	0.164
PJA2	0.14059755	0.294
PKD2	0.4098752	0.202
PKI55	1.25903202	2.35e-05
PKIA	2.43763623	9.06e-09
PKIG	0.65790082	0.000689
PKLR	0.35506633	0.203
PKM	-0.64938996	0.00249
PKMYT1	0.88386974	4.87e-07
PKN1	1.11918912	0.00085
PKN2	-0.1402585	0.343
PKNOX1	0.42081571	0.223
PKP1	-1.99627344	9.24e-08
PKP2	0.97844599	0.0105
PKP3	-1.23757141	1.93e-05
PKP4	0.2083656	0.459
PLA2G15	0.2120575	0.475
PLA2G16	2.91650721	5.9e-09
PLA2G1B	1.08499726	5.05e-05
PLA2G2A	1.65127509	9e-04
PLA2G4A	-0.49174024	0.223
PLA2G4C	1.38724536	4.68e-08
PLA2G5	0.93527178	0.000854
PLA2G6	0.2751103	0.176
PLA2G7	-1.10970895	0.0048
PLA2R1	-0.33781316	0.343
PLAA	0.44921808	0.204
PLAG1	0.28422149	0.422
PLAGL1	1.08239847	0.000768
PLAGL2	0.24243899	0.0791
PLAT	-0.10720179	0.691
PLAU	-2.20949558	4.11e-12
PLAUR	-1.74871816	7.33e-09
PLCB1	0.71936095	0.00157
PLCB2	0.44354824	0.0581
PLCB3	-1.68696486	5.13e-07
PLCB4	1.71019078	2.85e-06
PLCD1	0.00853028	0.975
PLCE1	1.32338225	9.54e-05
PLCG1	-0.19662381	0.372
PLCG2	-0.86896587	0.0037
PLCH1	1.31772847	0.00119
PLCH2	-0.64185116	0.0313
PLCL1	1.53635626	4.03e-07
PLCL2	1.76957888	2.55e-09
PLD1	-0.24219607	0.258
PLD2	-0.3502504	0.0395
PLD3	0.10478066	0.64
PLEC	-0.23831433	0.187
PLEK	-0.21819659	0.525
PLEKHA6	1.35158901	1.46e-08
PLEKHB1	1.112861	0.000474
PLEKHB2	-0.60696656	0.0264
PLEKHG3	0.54349286	0.000512
PLEKHM1	-0.16247534	0.367
PLEKHM2	-0.72644646	0.0266
PLEKHO2	-0.22786634	0.297
PLG	1.2450866	0.000891
PLIN1	1.97628383	3.52e-06
PLIN2	0.95335553	2.96e-05
PLIN3	0.93084265	4.07e-05
PLK1	-1.00974081	2.48e-06
PLK2	-1.3092759	4.31e-10
PLK3	-0.0078954	0.943
PLK4	-0.756268	0.00121
PLLP	1.25993507	9.69e-05
PLN	3.30947894	4.28e-10
PLOD1	-0.6060577	0.00223
PLOD2	-0.99643438	0.00071
PLOD3	-0.38385871	0.0173
PLP1	1.99037076	3.8e-09
PLP2	-1.38237943	9.39e-09
PLPP1	0.58286468	0.00524
PLPP2	-0.58663326	0.0295
PLPP3	0.93785086	9.07e-06
PLPPR4	0.28453319	0.217
PLRG1	0.54049992	0.0101
PLS1	0.66918155	0.0758
PLS3	-1.47840722	1.77e-08
PLSCR1	-1.47899332	1.83e-06
PLTP	-0.53661824	0.0303
PLXDC1	-0.18509611	0.63
PLXDC2	0.63327749	0.121
PLXNA2	0.09482442	0.587
PLXNA3	0.15849778	0.499
PLXNB1	-0.36382666	0.185
PLXNB2	-0.45960165	0.0206
PLXNC1	-0.7205421	0.00282
PLXND1	-0.12564522	0.416
PMAIP1	-0.65846379	0.0315
PMCH	0.6382697	0.122
PMEL	0.40117571	0.0654
PMF1-BGLAP///PMF1	0.39983496	0.000503
PMF1-BGLAP///PMF1///BGLAP	1.40712379	1.93e-06
PML	-0.9350708	1.19e-05
PMM1	-0.02557526	0.844
PMM2	-0.46393727	0.000596
PMP2	0.24756312	0.527
PMP22	0.71291566	0.000871
PMPCA	-0.04381942	0.793
PMPCB	0.67020829	0.00147
PMS1	0.66196838	7.09e-05
PMS2CL///PMS2	-1.02941653	0.000161
PMS2P1	-0.284246	0.0586
PMS2P3	-0.78777027	0.00164
PMS2P4	0.97139675	0.000599
PMS2P5	0.35621305	0.221
PMS2P9///LOC441259///PMS2///PMS2P5///PMS2P1	0.07605135	0.78
PMS2P9///PMS2P5///PMS2P4///PMS2P2///PMS2P1	-0.02070541	0.884
PMVK	-0.16547087	0.294
PNISR	1.09712322	1.25e-07
PNLIP	0.57096735	0.1
PNLIPRP1	1.19553136	7.9e-05
PNLIPRP2	0.84614659	0.0151
PNMA2	0.88022349	0.00972
PNMT	0.67829937	1.96e-05
PNN	-0.27616247	0.0623
PNO1	-0.95344311	7.36e-05
PNOC	0.53327418	0.0563
PNP	-1.79010918	2.32e-09
PNPLA2	0.78598675	6.18e-05
PNPLA4	1.01367616	0.000109
PNPLA6	-0.3124633	0.0619
PNRC1	0.78037567	0.000602
PODXL	0.74121365	1.19e-05
POFUT1	0.61320214	0.163
POFUT2	0.09760077	0.472
POGZ	0.37038117	0.00101
POLA1	0.1252721	0.33
POLA2	-0.61754674	0.000645
POLB	0.43085699	0.019
POLD1	-0.22394439	0.106
POLD2	-0.61673552	0.000293
POLD3	-0.17357204	0.151
POLD4	-0.22711396	0.0933
POLDIP3	0.04867317	0.585
POLE	0.17532222	0.374
POLE2	-0.56451166	0.0464
POLE3	-0.68266364	1.05e-05
POLG	-0.01023024	0.94
POLG2	0.46697332	0.044
POLR1C	-2.09555406	5.01e-11
POLR2A	-0.08108244	0.541
POLR2B	-0.20850027	0.0959
POLR2C	0.94209286	0.000871
POLR2D	-0.21722739	0.24
POLR2E	-0.84520584	0.0047
POLR2F	-0.23185318	0.0158
POLR2G	-0.80221315	2.55e-08
POLR2H	-0.79361506	1.93e-08
POLR2I	0.65318606	0.000336
POLR2J	0.22333066	0.035
POLR2K	0.217413	0.283
POLR2L	-0.05046331	0.68
POLR3C	-0.6082437	0.0238
POLR3D	0.57775453	1.13e-05
POLR3F	-0.34750758	0.0667
POLR3G	0.56354255	0.115
POLRMT	0.08925079	0.693
POM121	-0.05701544	0.676
POM121L1P	0.5237428	0.000857
POM121L2	1.41103379	0.000159
POM121L8P///POM121L9P///POM121L1P	0.39606007	0.166
POMC	0.92409285	0.00509
POMZP3///ZP3	-0.6398329	0.0836
PON1	1.31933963	0.00355
PON2	-0.55874192	0.00126
PON3	0.2889763	0.306
POP1	-1.03701216	0.000219
POP4	-0.50155807	0.000216
POP5	-0.36744639	0.0111
POP7	0.01224741	0.954
POPDC2///COX17	0.28564981	0.265
POR	-0.23470523	0.167
POSTN	-2.21870668	4.61e-07
POT1	-0.027954	0.948
POU1F1	0.67226333	0.0222
POU2AF1	-0.25751109	0.653
POU2F1	0.33192837	0.0267
POU2F2	0.44308792	0.0502
POU2F3	0.25580762	0.253
POU3F1	0.43429177	0.0644
POU3F2	1.2168288	0.000565
POU3F4	0.85021046	0.0056
POU4F1	1.24138057	0.000212
POU4F2	1.39841267	1.2e-05
POU5F1	0.3111301	0.161
POU6F1	0.60864408	0.000143
POU6F2	0.80071244	0.0297
PP14571	0.97188587	0.0187
PPAN-P2RY11///P2RY11	0.59135484	0.00867
PPARA	0.79297969	0.00435
PPARD	-1.14590944	2.05e-05
PPARG	1.63158742	7.38e-06
PPAT	-0.9399953	0.000507
PPBP	1.08727674	0.0115
PPBPP2	0.3773473	0.178
PPEF1	0.02956478	0.938
PPEF2	1.30975869	0.00144
PPFIA1	-0.83312053	0.000109
PPFIA2	0.79472171	0.00334
PPFIA3	0.04325062	0.787
PPFIA4	0.90366569	0.00415
PPFIBP1	-0.55579179	0.176
PPFIBP2	0.35568694	0.121
PPIB	-1.25104969	3.67e-08
PPIC	-0.1263442	0.531
PPID	1.18727926	0.0335
PPIE	0.75202266	0.00286
PPIF	-0.56189228	0.000425
PPIG	-0.29061592	0.112
PPIH	-0.85482523	1.32e-05
PPIL2	0.81834148	0.000306
PPIL6	0.61281944	0.000747
PPIP5K1	0.41324186	0.0517
PPIP5K2	0.07728362	0.784
PPL	0.31989896	0.481
PPM1A	0.43106298	0.00334
PPM1B	0.79519801	1.16e-05
PPM1D	0.67778795	7.86e-05
PPM1E	1.53803486	1.32e-05
PPM1F	0.02119087	0.872
PPM1G	-0.36021966	0.00043
PPM1H	0.81846148	0.0015
PPOX	0.41754867	0.059
PPP1CA	-0.73587555	1.72e-07
PPP1CB	0.28371443	0.121
PPP1CC	0.22382081	0.136
PPP1R10	0.04505377	0.761
PPP1R11	-0.22386326	0.0189
PPP1R12A	0.27597514	0.0187
PPP1R12B	1.98774561	1.25e-11
PPP1R13B	-0.08519864	0.719
PPP1R15A	0.49077661	0.0108
PPP1R16B	0.05430369	0.884
PPP1R1A	2.85658749	6.08e-11
PPP1R2	0.69692951	0.000244
PPP1R26	0.59402086	0.0627
PPP1R2P9	0.6057642	0.0816
PPP1R37	0.41992506	0.00751
PPP1R3A	3.36722633	3.27e-07
PPP1R3C	2.92819786	1.17e-08
PPP1R3D	0.26661594	0.0637
PPP1R7	0.07087152	0.529
PPP1R8	-0.99437371	0.000223
PPP2CA	1.18384249	0.00116
PPP2CB	0.1013251	0.446
PPP2R1A	-0.41940519	0.00251
PPP2R1B	-1.00193581	0.00379
PPP2R2A	0.33835291	0.0558
PPP2R2B	1.14377801	0.00163
PPP2R3A	0.85257907	0.00542
PPP2R5A	0.28945256	0.0206
PPP2R5B	-0.04417064	0.796
PPP2R5C	-0.76404494	3.47e-05
PPP2R5D	-0.06494851	0.629
PPP2R5E	-0.17726919	0.23
PPP3CA	0.80543081	0.0197
PPP3CB	1.14269681	3.23e-05
PPP3CC	1.07382277	1.07e-06
PPP3R1	0.0845878	0.782
PPP4C	-0.87353312	1.41e-11
PPP4R1	-1.54335979	4.24e-08
PPP5C	-0.63434412	0.00806
PPP6C	-0.16454707	0.199
PPP6R1	-0.24006201	0.0549
PPP6R2	0.54945608	0.114
PPRC1	-0.35061264	0.0604
PPT1	-0.66708293	0.000376
PPT2-EGFL8///EGFL8///PPT2	0.52119866	0.00364
PPWD1	0.11747101	0.371
PPY	0.66815011	0.0244
PQBP1	-0.01237103	0.927
PRAF2	0.24386948	0.0838
PRAME	-0.19661022	0.662
PRAMEF12	0.52861204	0.000208
PRAMEF14///PRAMEF2///PRAMEF1	0.73034725	0.0182
PRB1	1.42851577	0.000594
PRB4	1.12880191	0.00111
PRCC	-0.39862709	0.00535
PRCP	-0.62703741	0.0198
PRDM1	-0.86910483	0.00977
PRDM2	1.20787182	0.00308
PRDX1	-0.52015303	0.000239
PRDX2	0.87775663	9.54e-06
PRDX3	0.70357915	0.000298
PRDX4	-0.62552197	0.00581
PRDX6	0.59132798	0.000186
PRELID3A	0.81486759	0.000875
PRELP	1.26006238	6.52e-09
PREP	0.00961205	0.948
PREPL	0.76213052	4.62e-05
PRF1	-0.04673953	0.846
PRG2	0.98837636	0.00142
PRG4	0.98268354	0.0266
PRH1	1.03129021	0.101
PRH1-PRR4///PRR4///PRH2///PRH1	0.29767821	0.323
PRICKLE3	-0.19958931	0.319
PRIM1	0.08385676	0.606
PRIM2	-0.35794324	0.203
PRKAA1	-0.68323989	0.0368
PRKAA2	1.60408105	4.13e-07
PRKAB1	-0.11615498	0.694
PRKAB2	0.27945476	0.206
PRKACA	0.85670827	4.45e-05
PRKACB	-0.04449337	0.84
PRKACG	0.52785944	0.0131
PRKAG1	0.08391312	0.321
PRKAR1A	0.26661764	0.0306
PRKAR1B	0.30692673	0.165
PRKAR2A	1.0019184	2.27e-05
PRKAR2B	0.73664496	0.00688
PRKCA	1.28540902	0.00024
PRKCB	0.56715313	0.0214
PRKCD	-0.67325771	0.0239
PRKCE	0.87373515	1.59e-06
PRKCG	0.41681947	0.0152
PRKCH	-0.53532088	0.0863
PRKCI	-0.82214164	0.000228
PRKCQ	1.91323422	0.00025
PRKCSH	-0.01357489	0.921
PRKCZ	-0.31517558	0.149
PRKD1	0.49126386	0.126
PRKD2	-0.31391653	0.0682
PRKD3	0.11642913	0.784
PRKDC	-1.09922316	2.02e-10
PRKG1	0.92888044	0.00334
PRKG2	0.54679848	0.141
PRKRA	0.58712865	0.000989
PRKX	-0.26456799	0.274
PRKY	-0.71276104	0.00354
PRL	0.45550438	0.0815
PRLR	0.91595914	0.0017
PRM1	0.62099946	0.00125
PRM2	0.42859436	0.0115
PRMT1	-0.25369434	0.0483
PRMT2	0.79828223	0.00289
PRMT3	-1.09074633	2.32e-05
PRNP	-1.73487198	5.08e-11
PROC	-0.53834135	0.0434
PROCR	-1.10517163	1.33e-05
PRODH	0.67011511	0.000509
PRODH2	0.61476259	0.0416
PROM1	2.54230952	5.86e-05
PROP1	0.66424198	0.00174
PROS1	0.12350237	0.554
PROSC	0.23327649	0.0352
PROX1	0.45100002	0.143
PROZ	0.34405417	0.316
PRPF18	0.15094232	0.292
PRPF19	0.99861069	0.000527
PRPF3	-0.16427689	0.239
PRPF31	-0.76248276	0.000627
PRPF4	-0.62969684	4.8e-08
PRPF40A	-0.79212287	0.000534
PRPF4B	0.1524467	0.269
PRPF6	-0.14166435	0.352
PRPF8	0.20450051	0.036
PRPH	0.52991632	0.000708
PRPH2	1.61421675	2.3e-05
PRPS1	-0.18797625	0.275
PRPS1L1	0.14622602	0.539
PRPS2	-0.82575966	0.000283
PRPSAP1	0.27599312	0.0773
PRPSAP2	-0.5527343	0.00157
PRR3	0.05625009	0.831
PRR4	2.29669116	0.00094
ARHGAP8///PRR5-ARHGAP8	-0.49282139	0.0559
PRRC1	0.36158414	0.0542
PRRC2A	0.0111152	0.928
PRRC2B	0.03181768	0.828
PRRC2C	-0.60772091	0.000229
PRRG1	0.09251138	0.5
PRRG2	-0.02846674	0.907
PRRX1	0.86081355	0.000783
PRSS12	-0.80484644	0.0396
PRSS16	0.23258199	0.204
PRSS2	-0.71967445	0.23
PRSS22	-0.00177847	0.99
PRSS23	-1.33105995	7.94e-05
PRSS3	-1.42699146	0.0282
PRSS53	0.53397916	0.0101
PRSS8	0.02969842	0.899
PRTN3	0.79447183	7.07e-05
PRUNE1	0.19405101	0.434
PRUNE2	1.22593292	0.00312
PSAP	-0.14681436	0.235
PSCA	0.89093834	0.0189
PSD	0.41049936	0.0111
PSD3	-0.12249441	0.636
PSD4	-0.02243775	0.883
PSEN1	-0.91723431	4.52e-05
PSEN2	0.58039826	0.000634
PSG1	0.6916906	0.00168
PSG11	-0.45228559	0.0498
PSG11///PSG3	-0.00255997	0.994
PSG7///PSG4	0.70743108	0.014
PSG9	0.88434001	0.011
PSIP1	0.90422761	0.013
PSKH1	-0.38361582	0.0414
PSMA1	0.02649619	0.792
PSMA2	-0.70762284	0.000472
PSMA3	-0.70355605	0.000172
PSMA4	-0.84602479	1.1e-08
PSMA5	-0.39093103	0.0136
PSMA7	0.44316085	0.083
PSMB1	-0.63600367	2.05e-06
PSMB10	-0.41995333	0.00339
PSMB2	-1.10771094	9.04e-13
PSMB3	-0.75053124	1.12e-08
PSMB4	-0.55576782	3.67e-05
PSMB5	-0.57246285	0.000585
PSMB6	0.11007485	0.416
PSMB7	-0.5612011	0.00102
PSMB8	-1.88443553	3.28e-08
PSMB9	-1.40451162	5e-07
PSMC1	-0.33278687	0.0407
PSMC2	-0.32043108	0.0242
PSMC3	-0.10417281	0.47
PSMC3IP	-0.20887635	0.414
PSMC4	-0.3792554	0.000189
PSMC5	-0.11097219	0.336
PSMC6	-0.29844121	0.0534
PSMD1	-0.23435504	0.0919
PSMD10	-0.87432747	3.53e-08
PSMD11	-0.95104835	3.2e-05
PSMD12	0.18894259	0.213
PSMD13	-0.75211799	6.97e-05
PSMD14	-1.04282441	3.98e-05
PSMD2	-0.50703731	0.000311
PSMD3	-0.22632209	0.0608
PSMD4	0.12598501	0.355
PSMD5	-0.1584312	0.226
PSMD6	0.04822834	0.738
PSMD7	-0.17735274	0.366
PSMD8	-0.36496768	0.036
PSMD9	-0.82663355	6.16e-07
PSME1	-0.6874945	2.13e-05
PSME3	-0.55548754	0.00091
PSME4	0.09082515	0.349
PSMF1	0.52279502	0.00305
PSMG1	-0.87194881	7.87e-05
PSPH	-0.86024243	0.0352
PSPHP1	-0.10176963	0.881
PSTPIP1	-0.42752016	0.174
PTAFR	-0.46735404	0.0595
PTBP3	-1.40348777	3.89e-07
PTCH1	0.59191382	0.0235
PTCRA	0.60412731	0.000248
PTDSS1	-0.6667491	9.73e-07
PTEN	0.24374656	0.223
PTENP1	0.66801365	0.0143
PTENP1///PTEN	-0.69344847	0.00445
PTGDR	-0.03903417	0.884
PTGDR2	0.40158181	0.0208
PTGDS	1.84729806	0.000175
PTGER1	1.08489756	0.000265
PTGER2	1.15879585	1.13e-05
PTGER3	1.08987062	0.0197
PTGER4	0.64056047	0.0368
PTGES	-1.58616679	2.4e-05
PTGES3	-0.35686642	0.0504
PTGFR	0.91738899	0.00969
PTGIR	0.03168693	0.876
PTGIS	2.74727953	3.11e-07
PTGR2///ZNF410	-0.68198571	4.63e-06
PTGS1	-0.64602229	0.0197
PTGS2	-2.14597216	2.07e-05
PTH	1.26574447	0.000115
PTH1R	0.91274924	0.0174
PTH2R	1.83217255	4.03e-06
PTHLH	-3.03312224	7.31e-10
PTK2	-0.80761312	0.00041
PTK2B	-0.91719482	0.00276
PTK6	-0.21776334	0.523
PTK7	-1.95103402	1.72e-09
PTMS	0.06222459	0.668
PTN	1.81310769	1.77e-05
PTOV1	0.12721605	0.423
PTOV1-AS1	-0.02354219	0.896
